time,seconds_elapsed,z,y,x
1695804875707070500,40.11007055664062,-0.5483002372264861,-0.14878332501798866,-0.3678524846613407
1695804875717069600,40.12006958007812,-0.5632938082188368,0.16458762787133455,0.012200871533900499
1695804875727069700,40.13006958007813,-0.5807072998344898,0.37686172054708,0.4224637802928686
1695804875737068500,40.14006860351562,-0.5104261413842439,0.5017001063540577,0.7491670929640531
1695804875747067600,40.150067626953124,-0.34235622435510155,0.5752282839015126,0.9493073879927396
1695804875757067800,40.16006787109375,-0.2398895370930433,0.6086474461615086,1.0036299298107623
1695804875767066600,40.17006665039062,-0.2613765617579222,0.609424275752902,1.0107929533079265
1695804875777065700,40.180065673828125,-0.27135318137109277,0.5335933742210268,0.9587158523291349
1695804875787065900,40.19006591796875,-0.1672498328179121,0.4936810505494475,0.9392986196756362
1695804875797064400,40.200064453125,0.021429156997799872,0.47925475805103773,1.0129423864267766
1695804875807063600,40.2100634765625,0.16385785229206085,0.5321759086385369,1.092871224796772
1695804875817063700,40.22006372070312,0.22109598929584026,0.5749547276571393,1.1292305321618914
1695804875827062500,40.2300625,0.05167699574530124,0.6743330935150385,1.101347376719117
1695804875837061600,40.2400615234375,-0.1707037726640701,0.7564657255396247,1.050274192085862
1695804875847061800,40.250061767578124,-0.2843967873394489,0.6774068018719553,1.085894079260528
1695804875857060600,40.260060546875,-0.3331301308482885,0.5381818710550665,1.0572262031808495
1695804875867060700,40.270060791015624,-0.335236747738719,0.3746183255344629,0.9581633330129087
1695804875877059600,40.2800595703125,-0.26650164968669415,0.23340134411752222,0.8186161845043302
1695804875887058700,40.29005859375,-0.1694762766957283,0.08393588205426931,0.746891110856086
1695804875897058800,40.300058837890624,-0.01402443369925022,-0.0112476624622941,0.808303903196007
1695804875907057700,40.3100576171875,0.21076514941751956,-0.09213672416657209,0.9389199956215918
1695804875917056500,40.320056396484375,0.32575171103477474,-0.1401294784411788,1.0203815965168177
1695804875927056600,40.330056640625,0.2121101342856884,-0.11048866567611694,0.9692813777461647
1695804875937055500,40.340055419921875,-0.08563245683908462,-0.018866320772469043,0.7848276044100523
1695804875947054600,40.3500546875,-0.34589550439715383,0.013321253865957259,0.6088166652485728
1695804875957054700,40.3600546875,-0.5133236163914203,-0.00732289023399353,0.5469521836183965
1695804875967053600,40.370053466796875,-0.5766594857484102,-0.1489414381891489,0.5917734682500362
1695804875977052700,40.380052734375,-0.582868277260661,-0.3533119181334972,0.551523290926218
1695804875987052800,40.390052734375,-0.49490182451605796,-0.5001037770733237,0.41221433508768673
1695804875997051600,40.4000517578125,-0.3287830415546894,-0.6374857103720307,0.30587489804551005
1695804876007050800,40.41005078125,-0.19343641347587107,-0.7693883354768156,0.36930019925162194
1695804876017050600,40.420050537109375,-0.2138607773452997,-0.7286129652351141,0.5682178206175565
1695804876027049500,40.43004956054688,-0.2709580445736646,-0.6344958809062838,0.6406102721333503
1695804876037049900,40.4400498046875,-0.2595014155358076,-0.6202770936787128,0.6314512525133789
1695804876047048400,40.45004833984375,-0.27082243549525736,-0.625000907330215,0.5903653550177812
1695804876057047600,40.46004760742188,-0.30029753630459305,-0.6434142236381769,0.49669893706589935
1695804876067047700,40.470047607421876,-0.26417291447818275,-0.7044643201455474,0.3037969227276742
1695804876077046500,40.48004663085938,-0.1643172864973545,-0.7653118798181414,0.13692659074664115
1695804876087045600,40.49004565429688,-0.068867199999094,-0.8313146302968263,-0.029275048192590473
1695804876097045800,40.500045654296876,0.10447568899691104,-0.8652440801665187,-0.20484818045869468
1695804876107044400,40.51004443359375,0.29180326420366764,-0.870748815062642,-0.27596739716827867
1695804876117043500,40.52004345703125,0.4385761261820793,-0.8489481944039463,-0.2523655723065138
1695804876127043600,40.53004370117188,0.47571664705276484,-0.7862626056492328,-0.06451558066084981
1695804876137042400,40.54004248046875,0.4413303933262825,-0.6753878632649779,0.16325316439718007
1695804876147041300,40.55004125976563,0.3523766831099987,-0.49428690748810766,0.2879404512956738
1695804876157041400,40.56004150390625,0.1482178000897169,-0.32327772213667627,0.3807479143306613
1695804876167040300,40.57004028320313,-0.004260580053925514,-0.3581973520874977,0.4694160856038332
1695804876177039400,40.58003930664062,0.13873743956089019,-0.28571283837407824,0.42944867074415083
1695804876187039500,40.59003955078125,0.3865530934780836,-0.013889701403677462,0.35127719743549823
1695804876197038300,40.60003833007813,0.8168845384061336,-0.10285334849208592,0.17464710346236825
1695804876207038500,40.61003857421875,1.435690975010395,-0.5148980261012911,-0.07964622203633188
1695804876217037300,40.62003735351563,1.8298703255832194,-0.7960396110370754,-0.4198611965790391
1695804876227036400,40.63003637695312,1.6445020677506923,-0.7290446346506476,-0.5073134161911904
1695804876237036500,40.64003662109375,1.1553092685312032,-0.5964554885864257,-0.20521175307407974
1695804876247035400,40.65003540039063,0.8282786236017942,-0.6089847152918577,0.03572363981008529
1695804876257034200,40.6600341796875,0.6081961952626704,-0.4069657669097185,0.06475596528798341
1695804876267034400,40.67003442382813,0.3381090883046388,-0.1481090790182352,0.1573848568856716
1695804876277033200,40.680033203125,-0.12980243795514107,0.1269140230372548,0.29913009996041656
1695804876287032300,40.6900322265625,-0.6927168914675712,0.3838365279957652,0.508077094040066
1695804876297032400,40.70003247070313,-1.185500408655405,0.4698386949300766,0.6855778333678841
1695804876307031300,40.71003125,-1.6078911237120628,0.42761400266289706,0.729285311538726
1695804876317030400,40.720030517578124,-1.7669442060709,0.3405564814567566,0.635197380239144
1695804876327030500,40.73003051757812,-1.6291075147420166,0.3909124577313661,0.502208275071904
1695804876337029400,40.740029296875,-1.3234692019313572,0.3928855113700032,0.3745131846595555
1695804876347028500,40.750028564453125,-1.024846905362606,0.34338089122772214,0.2512794575702399
1695804876357028600,40.76002856445312,-0.9471347201287745,0.34705870295763014,0.25849479577653106
1695804876367027500,40.77002734375,-0.9376771559536456,0.46132776395529507,0.19339367031268775
1695804876377027600,40.78002758789062,-0.8994050007045269,0.581337122170627,0.11895005842074752
1695804876387026400,40.7900263671875,-0.8205798857927322,0.5592150144726038,0.020819646797329186
1695804876397025300,40.800025390625,-0.7104325809001922,0.43310353998988865,-0.19801731152534482
1695804876407025400,40.810025390625,-0.4646224215865135,0.36613340578377246,-0.4916467682428658
1695804876417024300,40.82002416992187,-0.1624614294975996,0.28936230079233644,-0.5895721588134766
1695804876427023400,40.8300234375,0.2372282089293003,0.30407383997291326,-0.6376869320325553
1695804876437023500,40.8400234375,0.470184731888771,0.31862142076343297,-0.6056403733000159
1695804876447022300,40.85002221679687,0.34446108767986294,0.3262874253466725,-0.38185353748500345
1695804876457021400,40.860021484375,-0.029846856731176374,0.5735930839151143,-0.13794680063985287
1695804876467021600,40.870021484375,-0.47142684090435505,0.7614248092517256,-0.19239713355600832
1695804876477020400,40.8800205078125,-0.8741437181979417,0.8201151908904314,-0.5087422434179112
1695804876487019300,40.890019287109375,-1.0885469318568706,0.8419415305122733,-0.8184558793760836
1695804876497019400,40.90001928710937,-1.130236786594987,0.8871247803241014,-0.8730930401012301
1695804876507018200,40.910018310546874,-0.9477987369954586,0.971759458297491,-0.6909475437074899
1695804876517017300,40.920017333984376,-0.5931015019834042,1.0471034530952572,-0.4524821576660499
1695804876527017500,40.930017578125,-0.11257540882229804,1.0038768903091548,-0.3588543181588873
1695804876537016300,40.940016357421875,0.39541269176006316,0.9533116551980376,-0.3364569006508216
1695804876547016400,40.95001635742187,0.7876344785243272,0.8694631591662764,-0.3187523901993409
1695804876557015300,40.960015380859375,1.0202110622555016,0.8171770916119218,-0.3166950558107346
1695804876567014400,40.970014404296876,1.1643909851312637,0.7513830154478549,-0.3260232214525342
1695804876577014500,40.9800146484375,1.2062754856586455,0.5695648513123392,-0.3572817716125399
1695804876587013400,40.990013427734375,1.2053957802146673,0.42280163394510745,-0.48133675195686515
1695804876597012500,41.00001245117188,1.1703706440627575,0.27365970474779605,-0.5826952587813139
1695804876607012600,41.0100126953125,1.1946996141552924,0.16716449262201785,-0.6514211506135761
1695804876617011200,41.02001123046875,1.2385486927539109,0.06558160245716571,-0.6743247640781104
1695804876627010300,41.03001025390625,1.3094330777943133,-0.049801265001296995,-0.6834452783185988
1695804876637010400,41.040010498046875,1.268068217226863,-0.04970189628005028,-0.5862747612359002
1695804876647009300,41.05000927734375,1.069793716070056,-0.008144435749948024,-0.4256075947439298
1695804876657008400,41.06000830078125,0.7938707425653934,0.03332096258252859,-0.2986970788380131
1695804876667008500,41.070008544921876,0.5517085843652486,-0.0031079028874635693,-0.18355649570282548
1695804876677007400,41.08000732421875,0.283783039355278,-0.052991585475206375,-0.11729579754085279
1695804876687006500,41.09000634765625,0.15179273596704004,-0.09528846619576216,-0.17362517653610557
1695804876697006600,41.10000659179688,0.14239537754654882,-0.18273089506626128,-0.19829707831479607
1695804876707005400,41.11000537109375,0.3005880436837673,-0.31777824793756004,-0.3201819480784237
1695804876717004300,41.12000439453125,0.5448147331982851,-0.417647612182796,-0.49250159497391427
1695804876727004400,41.13000439453125,0.7344067462056875,-0.48315877975225446,-0.48204278133437034
1695804876737003300,41.14000317382813,0.7681359973281622,-0.5346677254542708,-0.4179208761662245
1695804876747003400,41.15000341796875,0.6551712969273329,-0.5300836125344037,-0.3045058929809369
1695804876757002200,41.16000219726563,0.5119704482167959,-0.5573492206007242,-0.145731189172063
1695804876767001300,41.17000146484375,0.4354629625976085,-0.6152779702171683,0.040686746676755134
1695804876777001500,41.18000146484375,0.4838064300060272,-0.7134583584621548,0.1752914657805115
1695804876787000300,41.19000024414063,0.521257916522026,-0.7786153057664632,0.17254081536550073
1695804876796999400,41.19999951171875,0.5152835182875395,-0.8281701947912573,0.16824794047717004
1695804876806999600,41.20999951171875,0.41569443228840824,-0.9312763490006327,0.13500548649094998
1695804876816998400,41.21999829101563,0.29731355205774307,-1.0314531717598439,0.03949529470275156
1695804876826997500,41.22999755859375,0.16782207974791527,-1.0553823288798332,-0.1101921304149553
1695804876836997600,41.23999755859375,0.0960159036874771,-1.064541786891222,-0.20431701445775105
1695804876846996200,41.24999633789062,0.06308277137875556,-1.0918161627858876,-0.2697473536096513
1695804876856995300,41.25999536132812,0.05013561152219772,-1.1604928086489439,-0.32420974228978156
1695804876866995500,41.26999536132813,0.05025719207525253,-1.2378317766562104,-0.3342957770941779
1695804876876994300,41.27999438476562,0.0361199456512928,-1.2093366267949341,-0.2940756295824423
1695804876886993400,41.289993408203124,-0.00981470704972744,-1.1622428671866654,-0.2208776703700423
1695804876896993300,41.2999931640625,-0.08464169223606587,-1.1392372546523808,-0.20081881534475832
1695804876906992400,41.30999243164062,-0.21659692431092262,-1.1790601464748383,-0.29921849062992256
1695804876916991500,41.319991455078124,-0.386007734555006,-1.1859507827714084,-0.3934302127059549
1695804876926991400,41.32999145507812,-0.6153618491083384,-1.0930907127663492,-0.44887788609638807
1695804876936990500,41.339990478515624,-0.8337433187484741,-0.841567144241929,-0.4287634649589658
1695804876946990600,41.34999047851562,-1.1072019479662178,-0.6335235287427902,-0.44647645097784694
1695804876956989200,41.3599892578125,-1.3164859189152718,-0.5816115551978349,-0.42895453055165705
1695804876966988300,41.36998828125,-1.1837041728883981,-0.5488824210286141,-0.3102581546310335
1695804876976988400,41.37998852539062,-0.9122294109642505,-0.42838790964484214,-0.2773052033769898
1695804876986987300,41.3899873046875,-0.7091326042175292,-0.4050312917158007,-0.40861112296395
1695804876996986400,41.399986328125,-0.5744464858740568,-0.565624589253962,-0.43009869561810044
1695804877006986500,41.40998657226562,-0.3511117777407169,-0.7008800319179892,-0.31704766864068806
1695804877016985300,41.4199853515625,-0.1393862588584423,-0.7392486332789063,-0.2923321834485978
1695804877026984400,41.429984375,-0.15587211423516273,-0.7112891977295279,-0.37264545455891634
1695804877036984300,41.439984375,-0.43875966605544087,-0.6781342393636703,-0.4682133952831849
1695804877046983400,41.4499833984375,-0.9427923070102929,-0.6169977797470987,-0.5669153231842443
1695804877056982500,41.459982421875,-1.363078743264079,-0.4432949713975191,-0.6455809001527726
1695804877066982400,41.469982421875,-1.5100836604326962,-0.22444018515720962,-0.7003350383210927
1695804877076981200,41.479981201171874,-1.4477467389851808,-0.02863397381007671,-0.6967343104153871
1695804877086980400,41.48998046875,-1.2205091781944035,0.1282230598092079,-0.5843365231823175
1695804877096980200,41.499980224609374,-0.8767138609468936,0.2212272144600749,-0.40234873810093846
1695804877106980400,41.50998046875,-0.6207213303148746,0.3358877589933574,-0.14860687247253954
1695804877116980200,41.51998022460938,-0.5148001186847686,0.5275646154507995,0.156460691245459
