time,seconds_elapsed,z,y,x
1695804854968353000,19.37135302734375,-8.465926296406984,-4.7473491331294175,-1.400410402792692
1695804854978352000,19.38135205078125,-8.472661742141842,-4.746358660787344,-1.3625225706860422
1695804854988352000,19.39135205078125,-8.478015962651371,-4.746256953978539,-1.3291603993102907
1695804854998351000,19.40135107421875,-8.481005792117118,-4.748579551707208,-1.3015068148396909
1695804855008351000,19.41135107421875,-8.481293376886844,-4.75437567076534,-1.278266809027642
1695804855018350000,19.42135009765625,-8.479309509593248,-4.763493335461616,-1.2573105302385985
1695804855028349200,19.43134912109375,-8.476175887742638,-4.774667055904865,-1.2358758202828466
1695804855038349000,19.44134912109375,-8.47266583379507,-4.786516775913536,-1.213912994799763
1695804855048348200,19.45134814453125,-8.468701021817326,-4.798723638796806,-1.1932083526842296
1695804855058348300,19.461348388671876,-8.464398356187344,-4.810660160306096,-1.1755379636980592
1695804855068347100,19.47134716796875,-8.459850775885581,-4.821581951814889,-1.1634667829584329
1695804855078346000,19.481345947265623,-8.454915657570957,-4.831465924708545,-1.1583270089171827
1695804855088345600,19.491345703125,-8.449846099221705,-4.840141106334328,-1.1591005505729466
1695804855098344400,19.501344482421874,-8.4454937492311,-4.846944064347445,-1.162393819964677
1695804855108344600,19.511344482421876,-8.443074997651577,-4.85085276222378,-1.1636560949854553
1695804855118343700,19.52134375,-8.44440829208195,-4.849711190973222,-1.1587297444991767
1695804855128342300,19.53134228515625,-8.449482526606321,-4.843547699907422,-1.1474637426625935
1695804855138342400,19.54134228515625,-8.45949772466421,-4.830584465698897,-1.1281569115810095
1695804855148341500,19.551341552734375,-8.474952483427524,-4.8096062673389905,-1.101478017361462
1695804855158341400,19.56134130859375,-8.495975397711991,-4.779877484029531,-1.0684379906121642
1695804855168340500,19.571340576171874,-8.519027187475562,-4.746994036081433,-1.0308297060992568
1695804855178340400,19.58134033203125,-8.541531280228496,-4.715821483704447,-0.9867395122211426
1695804855188339500,19.59133935546875,-8.56164467845261,-4.6891307529166335,-0.9384436102814971
1695804855198338600,19.601338623046875,-8.578795719739794,-4.66675817758888,-0.8921983572613448
1695804855208338400,19.61133837890625,-8.593666541135311,-4.646767236700653,-0.8525465842220932
1695804855218337500,19.621337646484374,-8.607149123042822,-4.627234268712997,-0.8222358363062143
1695804855228337400,19.63133740234375,-8.619439864817261,-4.607335682283342,-0.8050457781828939
1695804855238336500,19.64133642578125,-8.631030933889747,-4.585435692903399,-0.8058991801418364
1695804855248335600,19.651335693359375,-8.643346810105443,-4.558301602262258,-0.8275435873255134
1695804855258335500,19.66133544921875,-8.65774884494543,-4.5236306863754985,-0.8663351633388549
1695804855268334300,19.671334228515626,-8.673391819757223,-4.483939604239166,-0.9148417123544961
1695804855278334500,19.68133447265625,-8.688115926158428,-4.4447915429383515,-0.9648083970505744
1695804855288333300,19.691333251953125,-8.701088220456242,-4.40990084682107,-1.0070884727668017
1695804855298332400,19.70133251953125,-8.713273748290538,-4.378973501376808,-1.0362628370638935
1695804855308332500,19.71133251953125,-8.726472252559661,-4.349184804573655,-1.050548990439251
1695804855318331400,19.721331298828126,-8.741815367642044,-4.318993079927563,-1.0475411869253963
1695804855328331500,19.73133154296875,-8.759022523030637,-4.289222211042047,-1.0259042323958127
1695804855338330600,19.74133056640625,-8.776547658327221,-4.262379796823859,-0.9872738382935523
1695804855348329500,19.75132958984375,-8.792188295051455,-4.241408612726628,-0.937157077602297
1695804855358329600,19.76132958984375,-8.803247449204326,-4.229926849247515,-0.8837055464651435
1695804855368328400,19.771328369140626,-8.806964423900842,-4.232034050659835,-0.8352518966805189
1695804855378328600,19.78132861328125,-8.80116713579893,-4.251312751625478,-0.7976097098980098
1695804855388327700,19.79132763671875,-8.784977048498392,-4.2889141680061815,-0.774453582977131
